Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"TRIP_LOAD_632_A_H_19", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_16", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_17", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_36", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_35", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_34", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_33", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_32", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_31", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_30", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_39", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_38", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_37", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_21", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_22", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_20", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_25", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_26", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_23", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_24", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_29", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_27", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_28", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_25", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_24", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_23", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_22", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_21", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_20", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_29", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_28", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_27", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_633_C_H_26", 0.12, 1,    89.7524,  144.0,    1.2955, 2,    89.7523,  -36.0,    1.2955, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_40", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_32", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_33", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_30", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_31", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_36", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_37", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_34", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_35", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_38", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_39", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_33", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_37", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_34", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_38", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_31", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_35", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_32", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_36", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_30", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_39", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_30", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_39", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_37", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_33", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_38", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_34", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_35", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_31", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_36", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_32", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_675_B_H_7", 0.12, 1,    92.3624,  -95.4,    1.3331, 2,    92.3623,   84.6,    1.3331, 0, 0, 0, 0
"TRIP_LOAD_632_A_H_40", 0.12, 1,    89.8268,   24.1,    1.2965, 2,    89.8266, -155.9,    1.2965, 0, 0, 0, 0
"TRIP_LOAD_675_B_H_8", 0.12, 1,    92.3624,  -95.4,    1.3331, 2,    92.3623,   84.6,    1.3331, 0, 0, 0, 0
"TRIP_LOAD_675_B_H_9", 0.12, 1,    92.3624,  -95.4,    1.3331, 2,    92.3623,   84.6,    1.3331, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_36", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_37", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_34", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_35", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_32", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_33", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_30", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_31", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_22", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_26", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_23", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_27", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_20", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_24", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_21", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_25", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_38", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_28", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_39", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_29", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_28", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_B_H_1", 0.12, 1,    92.3624,  -95.4,    1.3331, 2,    92.3623,   84.6,    1.3331, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_29", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_B_H_2", 0.12, 1,    92.3624,  -95.4,    1.3331, 2,    92.3623,   84.6,    1.3331, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_26", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_B_H_3", 0.12, 1,    92.3624,  -95.4,    1.3331, 2,    92.3623,   84.6,    1.3331, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_22", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_27", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_B_H_4", 0.12, 1,    92.3624,  -95.4,    1.3331, 2,    92.3623,   84.6,    1.3331, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_23", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_24", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_B_H_5", 0.12, 1,    92.3624,  -95.4,    1.3331, 2,    92.3623,   84.6,    1.3331, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_20", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_25", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_675_B_H_6", 0.12, 1,    92.3624,  -95.4,    1.3331, 2,    92.3623,   84.6,    1.3331, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_21", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_25", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_26", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_23", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_24", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_21", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_22", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_20", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_29", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_27", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_28", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_14", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_15", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_12", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_13", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_10", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_11", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_633_A_H_40", 0.12, 1,    89.8125,   24.1,    1.2963, 2,    89.8124, -155.9,    1.2963, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_18", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_19", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_16", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_17", 0.12, 1,    91.9158,  -95.3,    1.3267, 2,    91.9157,   84.7,    1.3267, 0, 0, 0, 0
"TRIP_LOAD_675_C_H_40", 0.12, 1,    91.8521,  142.9,    1.3258, 2,     91.852,  -37.1,    1.3258, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_12", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_13", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_10", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_11", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_16", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_17", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_14", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_15", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_18", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_19", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_40", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
"TRIP_LOAD_680_B_H_40", 0.12, 1,    91.8997,  -95.3,    1.3265, 2,    91.8996,   84.7,    1.3265, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_36", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_20", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_35", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_34", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_33", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_23", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_24", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_39", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_21", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_38", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_22", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_37", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_27", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_28", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_25", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_26", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_32", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_31", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_29", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_30", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_3", 0.12, 1,    91.5022,   22.8,    1.3207, 2,    91.5021, -157.2,    1.3207, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_2", 0.12, 1,    91.5022,   22.8,    1.3207, 2,    91.5021, -157.2,    1.3207, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_1", 0.12, 1,    91.5022,   22.8,    1.3207, 2,    91.5021, -157.2,    1.3207, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_9", 0.12, 1,    91.5022,   22.8,    1.3207, 2,    91.5021, -157.2,    1.3207, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_8", 0.12, 1,    91.5022,   22.8,    1.3207, 2,    91.5021, -157.2,    1.3207, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_7", 0.12, 1,    91.5022,   22.8,    1.3207, 2,    91.5021, -157.2,    1.3207, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_6", 0.12, 1,    91.5022,   22.8,    1.3207, 2,    91.5021, -157.2,    1.3207, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_5", 0.12, 1,    91.5022,   22.8,    1.3207, 2,    91.5021, -157.2,    1.3207, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_4", 0.12, 1,    91.5022,   22.8,    1.3207, 2,    91.5021, -157.2,    1.3207, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_30", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_25", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_31", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_24", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_23", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_22", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_34", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_29", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_35", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_28", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_32", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_27", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
"TRIP_LOAD_632_C_H_33", 0.12, 1,    89.7618,  144.0,    1.2956, 2,    89.7617,  -36.0,    1.2956, 0, 0, 0, 0
"TRIP_LOAD_684_C_H_26", 0.12, 1,    91.3386,  143.1,    1.3184, 2,    91.3385,  -36.9,    1.3184, 0, 0, 0, 0
