Circuit.psu_13_node_feeder_7 {67CF8C4B-700E-4019-A03D-7C9E929ECAF9}
50=trip_line_671_b_h_38=2 {0CD948DB-6D79-4FB9-B0BF-68A2FB04AF1B}
PosPt=Line.trip_line_671_b_h_38=1 {7F57F27C-1E46-4166-BC6B-9342E622DA0F}
PosPt=Line.trip_line_671_b_h_38=2 {7573770F-63EB-47A5-BC4D-6BA8492E31B7}
LineLoc=trip_line_671_b_h_39=1 {FC710FBB-48D0-4E60-97EE-24078BFB6160}
LinePhase=trip_line_671_b_h_39_s1=1 {C7F31100-6AC1-42DA-AC8E-22CB1F762CD4}
LinePhase=trip_line_671_b_h_39_s2=1 {2BD00E3E-BF92-4291-94E6-EB23F7AB6D7A}
50=trip_line_671_b_h_39=1 {9A484109-B9C4-41FE-AF70-D0461D11F8D2}
50=trip_line_671_b_h_39=2 {15831766-D759-4E5C-8575-524F164C9B3D}
PosPt=Line.trip_line_671_b_h_39=1 {BF9D0E72-B0F4-47DC-91BF-8F913C292E3C}
PosPt=Line.trip_line_671_b_h_39=2 {A9A7EDE4-7282-42E3-B578-21BB8B404015}
LineLoc=trip_line_671_b_h_40=1 {09405872-0D96-419E-A4AA-EA3A1160BC0E}
LinePhase=trip_line_671_b_h_40_s1=1 {937A74E7-7ACF-47B7-B8F0-AF31C50F241E}
LinePhase=trip_line_671_b_h_40_s2=1 {BB6D66B5-985A-4F28-88FA-F2ED0A3A9DBF}
50=trip_line_671_b_h_40=1 {C0A433EB-EA35-4838-9063-D2660AA0FA56}
50=trip_line_671_b_h_40=2 {42CC71A2-5EDF-4967-9AC1-BA5CF63B1E18}
PosPt=Line.trip_line_671_b_h_40=1 {C757D046-2FEB-431C-9772-AE48E2CFEC6C}
PosPt=Line.trip_line_671_b_h_40=2 {A925CF48-90C6-44C7-9645-061C14F18013}
LineLoc=ol_671_c_xfmr_671_c_1=1 {962317C8-244C-46F2-815D-C765961EC3F7}
LinePhase=ol_671_c_xfmr_671_c_1_C=1 {42C6B0E4-A44B-4C28-ABE6-0B7280F62866}
50=ol_671_c_xfmr_671_c_1=1 {2AB7CED7-BF7E-44FF-AD35-BD64383C1034}
50=ol_671_c_xfmr_671_c_1=2 {F4D7218D-9718-4C26-B082-C062A3065014}
PosPt=Line.ol_671_c_xfmr_671_c_1=1 {ED94B33D-10B8-4789-908C-D5AE3FA2F884}
PosPt=Line.ol_671_c_xfmr_671_c_1=2 {3348142D-E485-4C08-ABC2-9D8CB48A2A91}
LineLoc=trip_line_671_c_h_1=1 {0990CD53-9DB6-4BF1-882B-327EC2C16028}
LinePhase=trip_line_671_c_h_1_s1=1 {A7119ED3-2C46-4CB0-A983-5084AEA9FB10}
LinePhase=trip_line_671_c_h_1_s2=1 {666FD508-EC41-4E0F-B727-171DC0EEA22D}
50=trip_line_671_c_h_1=1 {39079FA9-1B5B-4E19-B5CC-4855A3DF782C}
50=trip_line_671_c_h_1=2 {652EB768-F3B6-4764-B822-9CAFF4CE35BC}
PosPt=Line.trip_line_671_c_h_1=1 {4D8944C9-F38D-4C58-8A6E-2805E3193522}
PosPt=Line.trip_line_671_c_h_1=2 {5C743BDF-53FB-4B36-A1BE-4FCEFBEF6C51}
LineLoc=trip_line_671_c_h_2=1 {521C59B5-983F-4B97-92E0-B3353AD4CFB2}
LinePhase=trip_line_671_c_h_2_s1=1 {BD2D7802-FFD0-4343-B79F-D7AFDCE2041E}
LinePhase=trip_line_671_c_h_2_s2=1 {80903A80-BFAD-41F1-A27A-3395985815E8}
50=trip_line_671_c_h_2=1 {ED7010F6-933B-476B-9481-0223094EA38B}
50=trip_line_671_c_h_2=2 {8502B15F-341B-4C81-92C1-086417A73021}
PosPt=Line.trip_line_671_c_h_2=1 {26FB8FC6-D102-43D0-A170-8106467AC3AB}
PosPt=Line.trip_line_671_c_h_2=2 {A7BB0C0D-BE1A-487A-A988-EA4949FB086F}
LineLoc=trip_line_671_c_h_3=1 {1D9DB217-12B6-4B03-B93A-92B2F5158807}
LinePhase=trip_line_671_c_h_3_s1=1 {FCCAE65A-876A-4238-8505-9E003E2117DF}
LinePhase=trip_line_671_c_h_3_s2=1 {901B9087-4FD1-429E-91EF-AAA795427ECF}
50=trip_line_671_c_h_3=1 {3674239D-6272-497D-ACD8-B0ADE97DBEBF}
50=trip_line_671_c_h_3=2 {9C2CBBDD-15A2-423D-89CF-6C7F9BC21CCB}
PosPt=Line.trip_line_671_c_h_3=1 {67125F0D-861E-4D48-A1CB-696BC52BBE9A}
PosPt=Line.trip_line_671_c_h_3=2 {DBB6E453-217C-43FD-96C0-81B688B2E89B}
LineLoc=trip_line_671_c_h_4=1 {6924269F-946D-4EA0-A268-B31B2DAC7A05}
LinePhase=trip_line_671_c_h_4_s1=1 {2CDBA765-5C5C-4327-B3F4-B429CFE018CD}
LinePhase=trip_line_671_c_h_4_s2=1 {6C80CCF1-FE05-473C-AED7-91E03A060F69}
50=trip_line_671_c_h_4=1 {6307A3C6-D27A-427B-B0DF-677C816A6739}
50=trip_line_671_c_h_4=2 {220B3F1F-2048-49C9-91F1-249AC8FFEF22}
PosPt=Line.trip_line_671_c_h_4=1 {4E960A5B-F895-4A79-B850-622F90C0301F}
PosPt=Line.trip_line_671_c_h_4=2 {38A2289A-C646-4543-8CD3-7EF2C85EFA32}
LineLoc=trip_line_671_c_h_5=1 {79C705A8-33CC-413D-9DA9-89A21AEA6FB9}
LinePhase=trip_line_671_c_h_5_s1=1 {FAA91199-AE23-4F55-A34A-F90DCF932E56}
LinePhase=trip_line_671_c_h_5_s2=1 {FD38D888-C3F7-47F5-93D5-165E7E3F6782}
50=trip_line_671_c_h_5=1 {BF58D30C-EAB4-4CFF-970C-C72607671510}
50=trip_line_671_c_h_5=2 {3808A361-0F00-45AA-8E26-79E96B2975A3}
PosPt=Line.trip_line_671_c_h_5=1 {DD63A6BA-91BB-4D3F-B68D-2E8ABF5E0D91}
PosPt=Line.trip_line_671_c_h_5=2 {446D0E57-31CB-4DF1-B230-6546B3B52F96}
LineLoc=trip_line_671_c_h_6=1 {B19F538F-280E-4AB1-A576-DCC0088E9E95}
LinePhase=trip_line_671_c_h_6_s1=1 {0BE18CCE-BFEA-4028-B82A-A59218D19765}
LinePhase=trip_line_671_c_h_6_s2=1 {C6D51395-2D8F-49AB-AB02-C9A932FC1AA2}
50=trip_line_671_c_h_6=1 {E8EFD5CA-6C85-4849-9C99-FF92587E8144}
50=trip_line_671_c_h_6=2 {E402AC52-DFD1-416E-AF5C-488031FF7DF1}
PosPt=Line.trip_line_671_c_h_6=1 {FDF0DFBA-DFBC-46D9-8544-72B09399DB5B}
PosPt=Line.trip_line_671_c_h_6=2 {86065BEB-C2B8-408C-B957-B5E2F29A5C6E}
LineLoc=trip_line_671_c_h_7=1 {298F1168-9553-4499-90BF-678D1312B8E9}
LinePhase=trip_line_671_c_h_7_s1=1 {742BE8E9-1A03-4FE7-993D-C77FD45002D1}
LinePhase=trip_line_671_c_h_7_s2=1 {AF7C66D0-3602-40F7-B4FB-F6BEB7CF341F}
50=trip_line_671_c_h_7=1 {B2A99147-D91E-4B7E-8649-0CD5649CC1B2}
50=trip_line_671_c_h_7=2 {993EAD12-BD3A-4CD0-A042-D4FC124E637B}
PosPt=Line.trip_line_671_c_h_7=1 {2D8EA551-38E8-4C01-AA12-1024DAE181D0}
PosPt=Line.trip_line_671_c_h_7=2 {CC08D15F-8BAD-451E-9F86-58D017FBAD97}
LineLoc=trip_line_671_c_h_8=1 {837F908E-C368-4508-AEEF-3ACB17D8B3A1}
LinePhase=trip_line_671_c_h_8_s1=1 {C850F93D-CF65-4603-9689-9FE0B5DE2DFB}
LinePhase=trip_line_671_c_h_8_s2=1 {5108A0FD-8098-4F03-B3CA-7F8FB85E5650}
50=trip_line_671_c_h_8=1 {060849B9-B84E-4F5F-A4AA-B93C497835A7}
50=trip_line_671_c_h_8=2 {DD9FEB8D-3F5C-4BCB-900C-C2DBE1FB4031}
PosPt=Line.trip_line_671_c_h_8=1 {661339C5-0C60-4398-8C17-D5381952D75C}
PosPt=Line.trip_line_671_c_h_8=2 {CB7D3100-C7FF-40D4-9FC2-0B571E2A2C83}
LineLoc=ol_671_c_xfmr_671_c_2=1 {3ECE9025-474D-4547-A3E4-9B155282CF7E}
LinePhase=ol_671_c_xfmr_671_c_2_C=1 {0EDA7497-4A42-4F0B-AA78-C56200079EEA}
50=ol_671_c_xfmr_671_c_2=1 {7C8D5160-A222-4AC0-9436-4F93A13A4A46}
50=ol_671_c_xfmr_671_c_2=2 {DE21AC68-4BBF-4753-8BE5-21C48338542D}
PosPt=Line.ol_671_c_xfmr_671_c_2=1 {7507A106-25DE-4FF1-992B-83F846810486}
PosPt=Line.ol_671_c_xfmr_671_c_2=2 {7CE02CF4-CAA8-4927-9FE8-0BF513AF9202}
LineLoc=trip_line_671_c_h_9=1 {057C5354-08A4-43AB-9AE6-BA630E259DDB}
LinePhase=trip_line_671_c_h_9_s1=1 {D7A9361F-9B51-4166-B78B-D45ECFC205B6}
LinePhase=trip_line_671_c_h_9_s2=1 {3E4CC51C-5A98-42D6-98FA-1A2BEF20C759}
50=trip_line_671_c_h_9=1 {D1B6AE0B-DC36-451A-9507-C218A7141112}
50=trip_line_671_c_h_9=2 {CDB41CA2-C74A-4C68-B2F3-34ADAA1E3BA1}
PosPt=Line.trip_line_671_c_h_9=1 {64625842-F731-47D1-A35D-25188745F47A}
PosPt=Line.trip_line_671_c_h_9=2 {E0104EBD-06CB-45E7-9BC3-B4F1446F1C9E}
LineLoc=trip_line_671_c_h_10=1 {A706F851-2851-4833-99F7-8D0226AA97EE}
LinePhase=trip_line_671_c_h_10_s1=1 {57706EFD-9C62-4480-B39C-39FE74B8E992}
LinePhase=trip_line_671_c_h_10_s2=1 {1511127C-158C-4A9D-8447-FFFF713DC6A7}
50=trip_line_671_c_h_10=1 {E4A566A8-7319-4134-B414-1B1D1430EC5D}
50=trip_line_671_c_h_10=2 {015C8AEA-9944-4EF7-8949-9150A9696AA6}
PosPt=Line.trip_line_671_c_h_10=1 {37AB60BF-3E9A-4259-9409-54F4FA0D5A4B}
PosPt=Line.trip_line_671_c_h_10=2 {87AD8E69-1908-4781-A5AD-052F1A2330A6}
LineLoc=trip_line_671_c_h_11=1 {A18255EB-A389-4F24-9FE2-116B22477CF3}
LinePhase=trip_line_671_c_h_11_s1=1 {2DADC91F-C3BD-40E5-9C49-BE6B39093750}
LinePhase=trip_line_671_c_h_11_s2=1 {2794AB72-B867-43E9-A003-63CAC53DF5E2}
50=trip_line_671_c_h_11=1 {6C923BBC-3E1D-475C-87C2-01C7B55D9FDA}
50=trip_line_671_c_h_11=2 {ED5A0711-3A47-445F-BB94-7FB7AFA5BD7D}
PosPt=Line.trip_line_671_c_h_11=1 {F5323E95-DF09-4173-A6AF-DD6F33BC9495}
PosPt=Line.trip_line_671_c_h_11=2 {88A2D769-6CB6-4D4F-B492-C0B377BC34F8}
LineLoc=trip_line_671_c_h_12=1 {25007317-F67D-4DE9-BFF1-6A48B9CF719A}
LinePhase=trip_line_671_c_h_12_s1=1 {8CC36783-7CB4-4B38-9C33-5F99CFFB2ABF}
LinePhase=trip_line_671_c_h_12_s2=1 {90518264-6B76-4D0C-B1F9-2FE14221A88E}
50=trip_line_671_c_h_12=1 {6969D06C-D5BD-4FFE-8C7F-CEA5324AB221}
50=trip_line_671_c_h_12=2 {9A96DF5A-7F1F-4924-8BB8-3D565FA70B23}
PosPt=Line.trip_line_671_c_h_12=1 {B7CEC791-5CB0-46F6-8CE2-49F6709F9B5A}
PosPt=Line.trip_line_671_c_h_12=2 {13CE9CA9-5AD6-428A-B1FD-FF205413B8B0}
LineLoc=trip_line_671_c_h_13=1 {3D782307-1CE7-486E-BFD8-D19F5EA50195}
LinePhase=trip_line_671_c_h_13_s1=1 {A6AB1B8F-0439-46D8-ADBF-6791122F824E}
LinePhase=trip_line_671_c_h_13_s2=1 {49F6452E-482D-4A58-87A7-10B2C3951299}
50=trip_line_671_c_h_13=1 {6BDD8756-7BF3-48B9-B3E1-0643ECD4748F}
50=trip_line_671_c_h_13=2 {99D1FBE9-3E36-4786-A26E-053F39C71B19}
PosPt=Line.trip_line_671_c_h_13=1 {19DCED98-2766-44C2-AB56-83DE97E321BA}
PosPt=Line.trip_line_671_c_h_13=2 {04989E7D-CD5D-40F0-ABB9-DE2A7AB1EA56}
LineLoc=trip_line_671_c_h_14=1 {C5504091-8069-42B5-A5AC-2F059B1787D7}
LinePhase=trip_line_671_c_h_14_s1=1 {5F2635C4-1309-4DFA-BA82-2D2E1FCCA2A1}
LinePhase=trip_line_671_c_h_14_s2=1 {7976A6BB-215E-43BE-9FE2-B9CA16E24382}
50=trip_line_671_c_h_14=1 {F9BB7DAD-647C-4316-9FD5-99944186F53B}
50=trip_line_671_c_h_14=2 {0DFF4031-9E45-407D-9C3D-64AD39EDADF2}
PosPt=Line.trip_line_671_c_h_14=1 {C885BAE6-C154-444C-865D-F0AB0B5A5261}
PosPt=Line.trip_line_671_c_h_14=2 {BD5034F9-8B6B-47F9-B475-6A947F9FC7D4}
LineLoc=trip_line_671_c_h_15=1 {F0926B0E-C9C0-4627-BFF5-D3BDC44A6AFE}
LinePhase=trip_line_671_c_h_15_s1=1 {43F5C0F5-605A-4DC2-9869-7DFC499F9829}
LinePhase=trip_line_671_c_h_15_s2=1 {569C0C70-CC3A-42B1-84A0-127C1CF5B85B}
50=trip_line_671_c_h_15=1 {B07B8BC2-9DEC-4FD1-B3B6-8BD3BF0E8FE6}
50=trip_line_671_c_h_15=2 {66E17FE2-1DE2-460B-9F1D-4DDAC3495D9C}
PosPt=Line.trip_line_671_c_h_15=1 {9D29DF5E-FD28-4EBA-B1D0-E220EAB5B484}
PosPt=Line.trip_line_671_c_h_15=2 {13EA79FB-59A2-413C-BB9D-5C1A4834371A}
LineLoc=trip_line_671_c_h_16=1 {66A498B1-4ACF-418E-9E70-BD07534B7779}
LinePhase=trip_line_671_c_h_16_s1=1 {E997F21F-890F-43DB-9A33-0E56FF718D40}
LinePhase=trip_line_671_c_h_16_s2=1 {67BA26F2-85C8-4A69-9455-844B58DBDC8B}
50=trip_line_671_c_h_16=1 {0526A11E-4D2D-47AB-8ACE-E19164C3C532}
50=trip_line_671_c_h_16=2 {9CA43698-49D9-4F85-A35F-20BC555045E8}
PosPt=Line.trip_line_671_c_h_16=1 {8D931A2D-97C3-462F-86BE-66A344A61CD2}
PosPt=Line.trip_line_671_c_h_16=2 {60BCF222-F36B-4A0B-9C58-C30B1C446FF2}
LineLoc=ol_671_c_xfmr_671_c_3=1 {40DA6AF9-1117-4831-BE77-3210C9D4386B}
LinePhase=ol_671_c_xfmr_671_c_3_C=1 {CC4DF804-1858-4CA2-8276-1B60188470D6}
50=ol_671_c_xfmr_671_c_3=1 {BCD9BDB3-F845-4149-8125-59FCB5DD7B30}
50=ol_671_c_xfmr_671_c_3=2 {9BDEBD66-DAE1-4DEA-B9EE-27A47E91A276}
PosPt=Line.ol_671_c_xfmr_671_c_3=1 {866D9F45-7522-4E84-A1EC-CF83B34EB749}
PosPt=Line.ol_671_c_xfmr_671_c_3=2 {0F0F02CD-E210-4EF7-BEF9-31987ACF39D2}
LineLoc=trip_line_671_c_h_17=1 {1024224A-1596-4765-99B6-68F6CE2892D6}
LinePhase=trip_line_671_c_h_17_s1=1 {16B97125-DFCD-4999-941B-ED973C52BF9A}
LinePhase=trip_line_671_c_h_17_s2=1 {B332E30A-9BD4-409D-93F7-1BBC9FE15BBB}
50=trip_line_671_c_h_17=1 {57375035-65A6-41F0-B527-71976D27FE0A}
50=trip_line_671_c_h_17=2 {5272678D-D8F7-4900-82C2-30D93799A265}
PosPt=Line.trip_line_671_c_h_17=1 {8258D292-49C5-4C2A-A15F-8E2B75011A4C}
PosPt=Line.trip_line_671_c_h_17=2 {4B82A77E-CA55-46B9-98ED-E994C4A918D9}
LineLoc=trip_line_671_c_h_18=1 {CF564117-6398-47A6-9439-CB8FF9157040}
LinePhase=trip_line_671_c_h_18_s1=1 {C6950C3B-7CCF-46E8-A654-4DE0B9AFFBA7}
LinePhase=trip_line_671_c_h_18_s2=1 {F804A192-5057-4EAF-A7AB-45C5787C06DF}
50=trip_line_671_c_h_18=1 {78E0CAB3-5765-494C-A6B9-FAE843E464DF}
50=trip_line_671_c_h_18=2 {5B8A97B6-B51D-4456-BEAF-381C796B8390}
PosPt=Line.trip_line_671_c_h_18=1 {B4505348-9329-4C0D-8DF6-735CA7EFDB9F}
PosPt=Line.trip_line_671_c_h_18=2 {118D0B66-A444-4223-B11D-86A8EF4B732B}
LineLoc=trip_line_671_c_h_19=1 {225992E0-CFAE-40CA-9B6B-5C51E2CB66BD}
LinePhase=trip_line_671_c_h_19_s1=1 {6F4A1E67-BC87-485A-BAB1-8CF7A2645CA5}
LinePhase=trip_line_671_c_h_19_s2=1 {15DC325E-BE83-46B8-902F-8B6E683FE5A1}
50=trip_line_671_c_h_19=1 {9DFFA6B6-1AEE-49E3-AED6-25CF1B78F047}
50=trip_line_671_c_h_19=2 {91C700EC-DC7B-478E-9991-01562A784A61}
PosPt=Line.trip_line_671_c_h_19=1 {9C4D0EE3-E4D3-4AB9-8442-3F30D16E3C1A}
PosPt=Line.trip_line_671_c_h_19=2 {6FAB0B0A-074A-4908-A28B-FE69240A1E50}
LineLoc=trip_line_671_c_h_20=1 {76A56D73-7C05-4ABF-8AEC-7271DFBE27B1}
LinePhase=trip_line_671_c_h_20_s1=1 {765BAA30-A858-4380-A45A-1CADDF78AD5B}
LinePhase=trip_line_671_c_h_20_s2=1 {ED294DCC-AA72-4CDF-A7DC-3E01D096EE2F}
50=trip_line_671_c_h_20=1 {5DC40FCF-A79D-4D58-9DD8-517D7CBBA6CE}
50=trip_line_671_c_h_20=2 {C3784639-090F-4C21-85D0-361882BB26C4}
PosPt=Line.trip_line_671_c_h_20=1 {6114A89B-5709-4D86-B21E-161FAAFCF7A6}
PosPt=Line.trip_line_671_c_h_20=2 {1D870C71-F058-4308-B45D-1E8A57573A1C}
LineLoc=trip_line_671_c_h_21=1 {89FF7434-73AD-41A4-ADE3-6910C1258056}
LinePhase=trip_line_671_c_h_21_s1=1 {8D091D14-639F-4509-915D-13BDA6DA8BFF}
LinePhase=trip_line_671_c_h_21_s2=1 {74BE13D3-31ED-455A-99DB-F5D5DFFF17E9}
50=trip_line_671_c_h_21=1 {653CAF61-AE63-496D-BFF8-039CF7B3C0B3}
50=trip_line_671_c_h_21=2 {553730AE-14B5-475A-9246-47E5DAB8BFDB}
PosPt=Line.trip_line_671_c_h_21=1 {AE000E2C-3342-4FED-87BD-AFC96856B7C8}
PosPt=Line.trip_line_671_c_h_21=2 {519D3C73-B1B7-4F8E-91B5-D02D47F2EDEF}
LineLoc=trip_line_671_c_h_22=1 {BF020D5D-8E0D-4E7D-8721-F14442F15C4E}
LinePhase=trip_line_671_c_h_22_s1=1 {9CB179FB-072C-4D41-B0E6-955154D39A39}
LinePhase=trip_line_671_c_h_22_s2=1 {7879D4C0-B3F8-4663-A4F8-445B4B338B9D}
50=trip_line_671_c_h_22=1 {CAB78F88-45D4-4C8C-80A1-EA2D4EB3B495}
50=trip_line_671_c_h_22=2 {82F5F3F2-C7DF-48B1-9A74-E7F78A9235D8}
PosPt=Line.trip_line_671_c_h_22=1 {97969732-EE5D-4B30-9CF2-57D4C6660C2B}
PosPt=Line.trip_line_671_c_h_22=2 {B868611E-D073-4BD4-B8F9-C70FE3AA52B1}
LineLoc=trip_line_671_c_h_23=1 {EE4DD100-BC89-42C8-B817-7C5CF61C36E0}
LinePhase=trip_line_671_c_h_23_s1=1 {283F2EAD-D119-4950-827D-AFADFFEF4A63}
LinePhase=trip_line_671_c_h_23_s2=1 {8D8890E1-1366-4B03-BF69-CA1B63F82273}
50=trip_line_671_c_h_23=1 {AE58E171-E9C3-4590-828E-25268E82531F}
50=trip_line_671_c_h_23=2 {5D4E59C0-7E28-498C-909B-28A535F654B8}
PosPt=Line.trip_line_671_c_h_23=1 {4DC43E7C-D33D-4FB9-9B56-28F7D6766F8B}
PosPt=Line.trip_line_671_c_h_23=2 {6CF9CD3C-C5E8-4AA0-AC76-BD9A7E14E3A0}
LineLoc=trip_line_671_c_h_24=1 {1640F3E1-BE99-4EFC-999E-EADC754DD386}
LinePhase=trip_line_671_c_h_24_s1=1 {6EE458E5-DC9D-4E5D-9877-0195D60BAE19}
LinePhase=trip_line_671_c_h_24_s2=1 {81F01355-1D24-46CF-BB9E-AD56398CD0ED}
50=trip_line_671_c_h_24=1 {EA4293E7-B560-438E-BCD3-D1A8DE6A8FF0}
50=trip_line_671_c_h_24=2 {53DD9106-52D3-4C19-A877-E72F6A8710ED}
PosPt=Line.trip_line_671_c_h_24=1 {E40B3240-3BE4-4A4E-90CA-506520E95D12}
PosPt=Line.trip_line_671_c_h_24=2 {3F3507FC-F6FC-43F7-B7B0-24ED38841093}
LineLoc=ol_671_c_xfmr_671_c_4=1 {721C5C7E-62A0-41AC-91A8-777876A41513}
LinePhase=ol_671_c_xfmr_671_c_4_C=1 {CE069CFF-9005-4C5A-A2A9-C8F66C68E2AC}
50=ol_671_c_xfmr_671_c_4=1 {9498B551-1923-4819-8BEC-51A7C3DFCCBB}
50=ol_671_c_xfmr_671_c_4=2 {9DF01C9B-D973-4052-82D7-017B5AAC901C}
PosPt=Line.ol_671_c_xfmr_671_c_4=1 {1B8659FE-7E71-4712-B1C1-BE6C5B82AC2A}
PosPt=Line.ol_671_c_xfmr_671_c_4=2 {4E42D7E0-6A48-48ED-AAC2-613368680AD7}
LineLoc=trip_line_671_c_h_25=1 {974696AF-DAB4-4280-89E7-F0B6CC0993AD}
LinePhase=trip_line_671_c_h_25_s1=1 {763F72D6-CF20-49EE-A0BD-0A0A0001D1D8}
LinePhase=trip_line_671_c_h_25_s2=1 {600CC824-27FA-49FE-ACFE-73F8088E71CF}
50=trip_line_671_c_h_25=1 {CE478529-11EF-4E72-A1C4-C7205E7D19C0}
50=trip_line_671_c_h_25=2 {4BE74943-4B1B-468F-835F-4731136DB485}
PosPt=Line.trip_line_671_c_h_25=1 {E22CD77E-91A3-462E-9B96-74634ED47980}
PosPt=Line.trip_line_671_c_h_25=2 {5EDDC6BB-D9C5-4699-862C-C1043A0F6B7B}
LineLoc=trip_line_671_c_h_26=1 {1A7A615F-5563-4A45-A390-E5BF7BC043A6}
LinePhase=trip_line_671_c_h_26_s1=1 {3D574114-3E5E-4074-B9C8-12DBABAD5DAF}
LinePhase=trip_line_671_c_h_26_s2=1 {7A65BF08-8D37-4DF7-A216-2A2880694A7D}
50=trip_line_671_c_h_26=1 {5D7B16FC-1570-424B-8F09-0D3B950537BA}
50=trip_line_671_c_h_26=2 {23DDAEA7-F2B1-4D06-A9B3-DAFD1A00E474}
PosPt=Line.trip_line_671_c_h_26=1 {7708E331-95FB-4CCF-8AFE-BA81AE1DE51A}
PosPt=Line.trip_line_671_c_h_26=2 {BFEE1A4D-E286-4E62-B530-5F813740E549}
LineLoc=trip_line_671_c_h_27=1 {56946DBA-F8B1-4AE1-AE7E-D09B56BBD788}
LinePhase=trip_line_671_c_h_27_s1=1 {D95A5F69-AE10-4940-8C47-152302BAD200}
LinePhase=trip_line_671_c_h_27_s2=1 {6911002F-2073-4064-9824-FF8B5C6F0936}
50=trip_line_671_c_h_27=1 {BBF3923C-6AEE-4028-91E7-C77782822367}
50=trip_line_671_c_h_27=2 {82667C7E-43AE-46BB-9019-0B82FEAF7EE1}
PosPt=Line.trip_line_671_c_h_27=1 {177146FB-A89D-4ABD-9484-C3B0586CF718}
PosPt=Line.trip_line_671_c_h_27=2 {C45ED258-09A9-4C10-9346-62A229078911}
LineLoc=trip_line_671_c_h_28=1 {8B91CDD0-68AD-4B3C-AAED-5B50D7E52540}
LinePhase=trip_line_671_c_h_28_s1=1 {B5D2FEAE-1448-4560-B189-921B2750DF01}
LinePhase=trip_line_671_c_h_28_s2=1 {508466EE-61B9-41D9-972A-8EF85B044080}
50=trip_line_671_c_h_28=1 {35A8FB15-E36E-41A5-AD65-CD3CB4B85560}
50=trip_line_671_c_h_28=2 {1E5154C2-0797-4A36-B978-F608272DF05C}
PosPt=Line.trip_line_671_c_h_28=1 {4C0D8990-AA9C-40CB-BE32-1635CDF6F912}
PosPt=Line.trip_line_671_c_h_28=2 {14C41F58-140C-419C-A6F9-B12D5F531D9A}
LineLoc=trip_line_671_c_h_29=1 {3DC05288-D5C0-4E4C-97B1-748707BDB27B}
LinePhase=trip_line_671_c_h_29_s1=1 {89A748DD-BC9C-468A-BAC5-4E2AE57DF4E7}
LinePhase=trip_line_671_c_h_29_s2=1 {B5964DD9-4AD5-4AC9-9934-91928CA29379}
50=trip_line_671_c_h_29=1 {724F8628-3085-4505-8B25-E14E49F290C3}
50=trip_line_671_c_h_29=2 {A512209C-D96A-4F25-A1A6-89D6D8713800}
PosPt=Line.trip_line_671_c_h_29=1 {FDEDA842-70A5-4C16-A2BC-8489CF93D5B0}
PosPt=Line.trip_line_671_c_h_29=2 {35322C8E-726C-428B-A307-1341A8821190}
LineLoc=trip_line_671_c_h_30=1 {0BA5B97E-86C0-496C-9A11-AB2184BCBE38}
LinePhase=trip_line_671_c_h_30_s1=1 {661B6036-D9F4-4178-A284-1E278910E850}
LinePhase=trip_line_671_c_h_30_s2=1 {98DC44C8-D2CE-4C6E-8E16-00AC10AB9B6E}
50=trip_line_671_c_h_30=1 {E7B36018-F7AD-48DD-8904-573E882F0153}
50=trip_line_671_c_h_30=2 {035AE59A-A5CF-4FE0-A14A-6E7BBC76DEC0}
PosPt=Line.trip_line_671_c_h_30=1 {47647918-AF74-45BB-A013-A9B923CE080B}
PosPt=Line.trip_line_671_c_h_30=2 {99BFA9B8-A16C-463E-AC47-582B01B71630}
LineLoc=trip_line_671_c_h_31=1 {5DB9E53C-F01A-4A0A-83A2-6709B456C5CB}
LinePhase=trip_line_671_c_h_31_s1=1 {473E3E9A-D1AD-4416-87BE-70B114F7021A}
LinePhase=trip_line_671_c_h_31_s2=1 {EE672EDF-943A-41B3-A4C3-0F5F35EEE58D}
50=trip_line_671_c_h_31=1 {D4D8FC3B-DAA2-4B4E-A34E-0992E546781B}
50=trip_line_671_c_h_31=2 {45466EA1-2C9A-483E-A08E-087FC614E633}
PosPt=Line.trip_line_671_c_h_31=1 {56AD748C-AADA-4998-AA84-7C9A0D393DE3}
PosPt=Line.trip_line_671_c_h_31=2 {FEFF0884-9233-4ABC-B34C-0D1B46CF668C}
LineLoc=trip_line_671_c_h_32=1 {D64B91B3-59AE-468E-9BDE-8C3F4A5E0CF6}
LinePhase=trip_line_671_c_h_32_s1=1 {EE237D88-6133-4115-B26C-40A4423FB882}
LinePhase=trip_line_671_c_h_32_s2=1 {71B07A70-C24E-48B4-883D-428DD20C2E29}
50=trip_line_671_c_h_32=1 {2FB2775C-36E5-4FBB-9624-8C5AD036F24C}
50=trip_line_671_c_h_32=2 {D8B188CB-9333-416A-AEF3-D5B5C8BF35C2}
PosPt=Line.trip_line_671_c_h_32=1 {2250B91C-5D1A-4F9F-9DA4-F2868D5BD09C}
PosPt=Line.trip_line_671_c_h_32=2 {8C6B737B-C5DB-4401-8F8B-9CD1D4457D38}
LineLoc=ol_671_c_xfmr_671_c_5=1 {53FB8C62-E9EC-45B8-80D3-FBFA5CF89D05}
LinePhase=ol_671_c_xfmr_671_c_5_C=1 {5C1AB483-2084-41E7-BBE9-F0CD6C6B4226}
50=ol_671_c_xfmr_671_c_5=1 {A1A03A23-A898-419C-B6D5-234808119FC0}
50=ol_671_c_xfmr_671_c_5=2 {46FCEBCD-A37D-43B9-993C-1EEC97567A9A}
